chrom	length	bases	mean	min	max
Supercontig_1.1	2423571	533822147	220.26	0	3000
Supercontig_1.1_region	2423571	533822147	220.26	0	3000
Supercontig_1.2	2215196	501410845	226.35	0	12143
Supercontig_1.2_region	2215196	501410845	226.35	0	12143
Supercontig_1.3	1874050	512050183	273.23	0	18660
Supercontig_1.3_region	1874050	512050183	273.23	0	18660
Supercontig_1.4	1787903	415088259	232.16	0	1871
Supercontig_1.4_region	1787903	415088259	232.16	0	1871
Supercontig_1.5	1456586	346654671	237.99	0	24294
Supercontig_1.5_region	1456586	346654671	237.99	0	24294
Supercontig_1.6	814710	226991047	278.62	0	1704
Supercontig_1.6_region	814710	226991047	278.62	0	1704
Supercontig_1.7	779898	194958873	249.98	0	14489
Supercontig_1.7_region	779898	194958873	249.98	0	14489
Supercontig_1.8	744036	191045636	256.77	0	13113
Supercontig_1.8_region	744036	191045636	256.77	0	13113
MT_CBS_6936	24896	537231855	21579.04	4	49759
MT_CBS_6936_region	24896	537231855	21579.04	4	49759
total	12120846	3459253516	285.40	0	49759
total_region	12120846	3459253516	285.40	0	49759
