chrom	length	bases	mean	min	max
Supercontig_1.1	2423571	295734818	122.02	0	769
Supercontig_1.1_region	2423571	295734818	122.02	0	769
Supercontig_1.2	2215196	276038435	124.61	0	604
Supercontig_1.2_region	2215196	276038435	124.61	0	604
Supercontig_1.3	1874050	226139394	120.67	0	628
Supercontig_1.3_region	1874050	226139394	120.67	0	628
Supercontig_1.4	1787903	217296090	121.54	0	811
Supercontig_1.4_region	1787903	217296090	121.54	0	811
Supercontig_1.5	1456586	178526402	122.56	0	993
Supercontig_1.5_region	1456586	178526402	122.56	0	993
Supercontig_1.6	814710	93746111	115.07	0	852
Supercontig_1.6_region	814710	93746111	115.07	0	852
Supercontig_1.7	779898	88356226	113.29	0	328
Supercontig_1.7_region	779898	88356226	113.29	0	328
Supercontig_1.8	744036	84116422	113.05	0	425
Supercontig_1.8_region	744036	84116422	113.05	0	425
MT_CBS_6936	24896	264671	10.63	0	259
MT_CBS_6936_region	24896	264671	10.63	0	259
total	12120846	1460218569	120.47	0	993
total_region	12120846	1460218569	120.47	0	993
