chrom	length	bases	mean	min	max
Supercontig_1.1	2423571	187703127	77.45	0	976
Supercontig_1.1_region	2423571	187703127	77.45	0	976
Supercontig_1.2	2215196	180500062	81.48	0	1064
Supercontig_1.2_region	2215196	180500062	81.48	0	1064
Supercontig_1.3	1874050	170593221	91.03	0	3914
Supercontig_1.3_region	1874050	170593221	91.03	0	3914
Supercontig_1.4	1787903	150576697	84.22	0	455
Supercontig_1.4_region	1787903	150576697	84.22	0	455
Supercontig_1.5	1456586	124982657	85.81	0	925
Supercontig_1.5_region	1456586	124982657	85.81	0	925
Supercontig_1.6	814710	94683963	116.22	0	815
Supercontig_1.6_region	814710	94683963	116.22	0	815
Supercontig_1.7	779898	65024948	83.38	0	2843
Supercontig_1.7_region	779898	65024948	83.38	0	2843
Supercontig_1.8	744036	62344268	83.79	0	3192
Supercontig_1.8_region	744036	62344268	83.79	0	3192
MT_CBS_6936	24896	144694547	5811.96	0	12669
MT_CBS_6936_region	24896	144694547	5811.96	0	12669
total	12120846	1181103490	97.44	0	12669
total_region	12120846	1181103490	97.44	0	12669
