chrom	length	bases	mean	min	max
Supercontig_1.1	2423571	155115934	64.00	0	390
Supercontig_1.1_region	2423571	155115934	64.00	0	390
Supercontig_1.2	2215196	152351923	68.78	0	1004
Supercontig_1.2_region	2215196	152351923	68.78	0	1004
Supercontig_1.3	1874050	151514705	80.85	0	4609
Supercontig_1.3_region	1874050	151514705	80.85	0	4609
Supercontig_1.4	1787903	127288168	71.19	0	527
Supercontig_1.4_region	1787903	127288168	71.19	0	527
Supercontig_1.5	1456586	109393046	75.10	0	755
Supercontig_1.5_region	1456586	109393046	75.10	0	755
Supercontig_1.6	814710	103862992	127.48	0	961
Supercontig_1.6_region	814710	103862992	127.48	0	961
Supercontig_1.7	779898	65103746	83.48	0	1077
Supercontig_1.7_region	779898	65103746	83.48	0	1077
Supercontig_1.8	744036	110797737	148.91	0	4476
Supercontig_1.8_region	744036	110797737	148.91	0	4476
MT_CBS_6936	24896	261904030	10519.92	0	31317
MT_CBS_6936_region	24896	261904030	10519.92	0	31317
total	12120846	1237332281	102.08	0	31317
total_region	12120846	1237332281	102.08	0	31317
