chrom	length	bases	mean	min	max
Supercontig_1.1	2423571	173505091	71.59	0	2495
Supercontig_1.1_region	2423571	173505091	71.59	0	2495
Supercontig_1.2	2215196	164790754	74.39	0	935
Supercontig_1.2_region	2215196	164790754	74.39	0	935
Supercontig_1.3	1874050	157800793	84.20	0	3702
Supercontig_1.3_region	1874050	157800793	84.20	0	3702
Supercontig_1.4	1787903	138100478	77.24	0	505
Supercontig_1.4_region	1787903	138100478	77.24	0	505
Supercontig_1.5	1456586	113346952	77.82	0	850
Supercontig_1.5_region	1456586	113346952	77.82	0	850
Supercontig_1.6	814710	80863897	99.25	0	791
Supercontig_1.6_region	814710	80863897	99.25	0	791
Supercontig_1.7	779898	58796649	75.39	0	7318
Supercontig_1.7_region	779898	58796649	75.39	0	7318
Supercontig_1.8	744036	56212792	75.55	0	2983
Supercontig_1.8_region	744036	56212792	75.55	0	2983
MT_CBS_6936	24896	151952271	6103.48	0	13228
MT_CBS_6936_region	24896	151952271	6103.48	0	13228
total	12120846	1095369677	90.37	0	13228
total_region	12120846	1095369677	90.37	0	13228
