chrom	length	bases	mean	min	max
Supercontig_1.1	2423571	620953490	256.21	0	3473
Supercontig_1.1_region	2423571	620953490	256.21	0	3473
Supercontig_1.2	2215196	588225616	265.54	0	10498
Supercontig_1.2_region	2215196	588225616	265.54	0	10498
Supercontig_1.3	1874050	643274525	343.25	0	18168
Supercontig_1.3_region	1874050	643274525	343.25	0	18168
Supercontig_1.4	1787903	493338926	275.93	0	2573
Supercontig_1.4_region	1787903	493338926	275.93	0	2573
Supercontig_1.5	1456586	404131359	277.45	0	20081
Supercontig_1.5_region	1456586	404131359	277.45	0	20081
Supercontig_1.6	814710	267753664	328.65	0	4069
Supercontig_1.6_region	814710	267753664	328.65	0	4069
Supercontig_1.7	779898	254962344	326.92	0	16933
Supercontig_1.7_region	779898	254962344	326.92	0	16933
Supercontig_1.8	744036	240161275	322.78	0	15377
Supercontig_1.8_region	744036	240161275	322.78	0	15377
MT_CBS_6936	24896	473803075	19031.29	2	40426
MT_CBS_6936_region	24896	473803075	19031.29	2	40426
total	12120846	3986604274	328.90	0	40426
total_region	12120846	3986604274	328.90	0	40426
